,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
102,2024-07-04,2.68,0.00,0.00%,₱211.81K,79.00K,₱-45.58K,2.67,2.74,2.7,33
103,2024-07-03,2.68,-0.01,-0.37%,₱1.08M,401.00K,₱-625.19K,2.67,2.7,2.7,50
104,2024-07-02,2.69,-0.01,-0.37%,₱577.08K,213.00K,₱-145.26K,2.69,2.75,2.75,31
105,2024-07-01,2.7,-0.02,-0.74%,₱475.31K,176.00K,₱37.75K,2.69,2.72,2.72,42
106,2024-06-28,2.72,0.00,0.00%,₱2.84M,1.05M,₱-1.10M,2.7,2.75,2.75,73
107,2024-06-27,2.72,-0.03,-1.09%,₱2.09M,762.00K,₱-911.27K,2.72,2.76,2.75,46
108,2024-06-26,2.75,-0.05,-1.79%,₱2.62M,935.00K,₱409.15K,2.75,2.9,2.8,150
109,2024-06-25,2.8,0.00,0.00%,₱343.10K,124.00K,₱0,2.72,2.8,2.75,24
110,2024-06-24,2.8,-0.03,-1.06%,₱4.49M,1.60M,₱-361.45K,2.76,2.84,2.84,132
111,2024-06-21,2.83,-0.04,-1.39%,₱744.86K,263.00K,₱99.04K,2.81,2.87,2.87,51
112,2024-06-20,2.87,-0.03,-1.03%,₱1.34M,469.00K,₱57.40K,2.86,2.88,2.88,43
113,2024-06-19,2.9,0.00,0.00%,₱287.92K,100.00K,₱57.40K,2.86,2.9,2.86,31
114,2024-06-18,2.9,0.00,0.00%,₱1.07M,372.00K,₱66.80K,2.86,2.92,2.9,48
115,2024-06-14,2.9,-0.05,-1.69%,₱92.93K,32.00K,₱-5.80K,2.89,2.94,2.94,11
116,2024-06-13,2.95,0.07,+2.43%,₱350.58K,120.00K,₱177.18K,2.87,2.95,2.88,42
117,2024-06-11,2.88,0.00,0.00%,₱928.99K,325.00K,₱-133.97K,2.85,2.88,2.88,63
118,2024-06-10,2.88,-0.02,-0.69%,₱717.25K,249.00K,₱-334.08K,2.87,2.9,2.9,38
119,2024-06-07,2.9,-0.02,-0.68%,₱1.47M,510.00K,₱-90.00K,2.88,2.92,2.92,61
120,2024-06-06,2.92,-0.01,-0.34%,₱2.03M,697.00K,₱-209.08K,2.89,2.98,2.98,69
121,2024-06-05,2.93,0.00,0.00%,₱3.31M,1.14M,₱5.74K,2.9,2.93,2.93,85
122,2024-06-04,2.93,-0.01,-0.34%,₱751.49K,256.00K,₱-109.17K,2.93,3.0,2.94,29
123,2024-06-03,2.94,-0.02,-0.68%,₱321.18K,109.00K,₱-5.88K,2.93,2.98,2.98,30
124,2024-05-31,2.96,0.02,+0.68%,₱431.18K,147.00K,₱91.76K,2.91,2.96,2.92,19
125,2024-05-30,2.94,-0.01,-0.34%,₱2.48M,845.00K,₱251.21K,2.9,2.96,2.95,96
126,2024-05-29,2.95,0.00,0.00%,₱1.21M,407.00K,₱96.66K,2.94,3.02,3.02,48
127,2024-05-28,2.95,-0.03,-1.01%,₱1.17M,394.00K,₱-3.00K,2.95,3.02,3.02,50
