,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
70,2024-08-20,3.84,-0.03,-0.78%,₱476.48K,125.00K,₱86.79K,3.78,3.87,3.87,21
71,2024-08-19,3.87,-0.01,-0.26%,₱711.63K,184.00K,₱-85.10K,3.84,3.89,3.88,24
72,2024-08-16,3.88,-0.01,-0.26%,₱461.43K,120.00K,₱15.20K,3.8,3.9,3.9,19
73,2024-08-15,3.89,0.05,+1.30%,₱924.52K,239.00K,₱372.81K,3.84,3.89,3.85,28
74,2024-08-14,3.84,0.06,+1.59%,₱1.04M,272.00K,₱434.19K,3.78,3.84,3.79,39
75,2024-08-13,3.78,0.02,+0.53%,₱1.26M,332.00K,₱-246.26K,3.75,3.8,3.75,50
76,2024-08-12,3.76,0.01,+0.27%,₱288.53K,77.00K,₱0,3.72,3.77,3.76,16
77,2024-08-09,3.75,-0.01,-0.27%,₱1.22M,326.00K,₱0,3.71,3.76,3.76,36
78,2024-08-08,3.76,0.02,+0.53%,₱519.69K,139.00K,₱127.38K,3.73,3.76,3.74,34
79,2024-08-07,3.74,-0.04,-1.06%,₱777.56K,208.00K,₱0,3.73,3.78,3.78,25
80,2024-08-06,3.78,0.05,+1.34%,₱472.38K,126.00K,₱0,3.72,3.79,3.72,18
81,2024-08-05,3.73,-0.09,-2.36%,₱1.02M,273.00K,₱18.79K,3.72,3.82,3.82,40
82,2024-08-02,3.82,0.02,+0.53%,₱454.28K,119.00K,₱11.46K,3.81,3.82,3.82,18
83,2024-08-01,3.8,0.01,+0.26%,₱962.69K,254.00K,₱0,3.77,3.82,3.82,20
84,2024-07-31,3.79,0.02,+0.53%,₱1.02M,271.00K,₱105.90K,3.75,3.8,3.8,19
85,2024-07-30,3.77,-0.07,-1.82%,₱1.13M,301.00K,₱3.74K,3.74,3.84,3.84,21
86,2024-07-29,3.84,0.06,+1.59%,₱454.35K,119.00K,₱172.79K,3.76,3.85,3.8,20
87,2024-07-26,3.78,0.02,+0.53%,₱487.53K,130.00K,₱135.83K,3.73,3.78,3.73,27
88,2024-07-25,3.76,0.01,+0.27%,₱587.94K,157.00K,₱15.00K,3.74,3.77,3.77,20
89,2024-07-23,3.75,-0.01,-0.27%,₱440.89K,118.00K,₱0,3.73,3.79,3.79,18
90,2024-07-22,3.76,0.00,0.00%,₱274.11K,73.00K,₱0,3.73,3.8,3.8,19
91,2024-07-19,3.76,0.02,+0.53%,₱641.36K,172.00K,₱33.63K,3.72,3.79,3.79,30
92,2024-07-18,3.74,-0.01,-0.27%,₱573.14K,153.00K,₱78.91K,3.74,3.83,3.83,35
93,2024-07-17,3.75,-0.06,-1.57%,₱496.48K,132.00K,₱41.34K,3.75,3.89,3.89,35
94,2024-07-16,3.81,0.06,+1.60%,₱559.34K,147.00K,₱0,3.8,3.84,3.84,11
95,2024-07-15,3.75,-0.05,-1.32%,₱539.01K,143.00K,₱60.80K,3.75,3.81,3.81,32
96,2024-07-12,3.8,0.05,+1.33%,₱498.02K,131.00K,₱0,3.8,3.81,3.81,14
97,2024-07-11,3.75,-0.14,-3.60%,₱418.22K,111.00K,₱45.22K,3.75,3.89,3.89,43
98,2024-07-10,3.89,0.03,+0.78%,₱955.65K,247.00K,₱870.27K,3.84,3.9,3.86,23
99,2024-07-09,3.86,0.11,+2.93%,₱1.18M,309.00K,₱-11.50K,3.8,3.86,3.8,27
100,2024-07-08,3.75,-0.01,-0.27%,₱503.00K,133.00K,₱11.25K,3.75,3.8,3.79,36
101,2024-07-05,3.76,-0.05,-1.31%,₱758.70K,201.00K,₱18.93K,3.76,3.81,3.81,21
102,2024-07-04,3.81,0.04,+1.06%,₱374.61K,99.00K,₱0,3.76,3.82,3.82,15
103,2024-07-03,3.77,0.00,0.00%,₱674.94K,178.00K,₱0,3.76,3.82,3.8,21
104,2024-07-02,3.77,0.00,0.00%,₱310.15K,82.00K,₱7.54K,3.77,3.8,3.8,23
105,2024-07-01,3.77,-0.01,-0.26%,₱504.48K,133.00K,₱132.15K,3.77,3.84,3.82,34
106,2024-06-28,3.78,-0.10,-2.58%,₱695.21K,183.00K,₱136.86K,3.78,3.88,3.8,29
107,2024-06-27,3.88,0.00,0.00%,₱546.91K,141.00K,₱11.61K,3.87,3.88,3.87,11
108,2024-06-26,3.88,-0.08,-2.02%,₱945.17K,247.00K,₱19.50K,3.8,3.97,3.9,45
109,2024-06-25,3.96,0.11,+2.86%,₱623.54K,158.00K,₱0,3.93,4.0,4.0,18
110,2024-06-24,3.85,-0.16,-3.99%,₱1.02M,264.00K,₱11.75K,3.84,4.02,4.02,33
111,2024-06-21,4.01,0.02,+0.50%,₱3.35M,837.00K,₱4.01K,3.98,4.01,3.99,46
112,2024-06-20,3.99,0.13,+3.37%,₱1.94M,487.00K,₱-19.90K,3.94,4.0,4.0,26
113,2024-06-19,3.86,-0.04,-1.03%,₱1.85M,482.00K,₱23.21K,3.82,3.92,3.9,33
114,2024-06-18,3.9,0.01,+0.26%,₱1.57M,399.00K,₱390.00K,3.89,4.0,3.89,28
115,2024-06-14,3.89,-0.05,-1.27%,₱956.91K,247.00K,₱7.80K,3.83,3.94,3.94,27
116,2024-06-13,3.94,0.03,+0.77%,₱2.77M,710.00K,₱1.95M,3.9,3.94,3.91,37
117,2024-06-11,3.91,0.00,0.00%,₱993.68K,254.00K,₱11.76K,3.91,3.97,3.96,26
118,2024-06-10,3.91,-0.04,-1.01%,₱698.12K,176.00K,₱12.00K,3.91,4.0,3.99,16
119,2024-06-07,3.95,-0.02,-0.50%,₱581.96K,146.00K,₱11.91K,3.95,4.01,3.99,19
120,2024-06-06,3.97,-0.03,-0.75%,₱1.80M,453.00K,₱3.99K,3.95,4.0,3.98,24
121,2024-06-05,4.0,0.01,+0.25%,₱1.67M,417.00K,₱11.79K,3.93,4.0,3.93,14
122,2024-06-04,3.99,-0.01,-0.25%,₱727.04K,182.00K,₱0,3.95,4.0,4.0,15
