,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
164,2024-04-01,2.96,0.05,+1.72%,₱2.85M,961.00K,₱-213.14K,2.95,3.01,2.95,82
165,2024-03-27,2.91,0.01,+0.34%,₱1.02M,350.00K,₱209.15K,2.9,2.98,2.9,41
166,2024-03-26,2.9,-0.08,-2.68%,₱7.13M,2.43M,₱1.13M,2.9,3.0,2.97,125
167,2024-03-25,2.98,-0.05,-1.65%,₱338.46K,113.00K,₱39.00K,2.98,3.03,3.03,19
168,2024-03-22,3.03,-0.02,-0.66%,₱4.09M,1.35M,₱415.20K,3.0,3.08,3.08,77
169,2024-03-21,3.05,0.04,+1.33%,₱7.82M,2.55M,₱-21.89K,3.01,3.14,3.05,127
170,2024-03-20,3.01,0.09,+3.08%,₱13.15M,4.38M,₱12.08K,2.88,3.05,2.9,148
171,2024-03-19,2.92,-0.01,-0.34%,₱3.36M,1.17M,₱701.38K,2.83,2.93,2.93,79
172,2024-03-18,2.93,0.09,+3.17%,₱2.50M,859.00K,₱1.96M,2.8,2.94,2.84,120
173,2024-03-15,2.84,0.07,+2.53%,₱4.33M,1.53M,₱488.22K,2.76,2.84,2.76,48
174,2024-03-14,2.77,-0.03,-1.07%,₱4.20M,1.50M,₱11.20K,2.76,2.87,2.81,85
175,2024-03-13,2.8,0.05,+1.82%,₱2.56M,913.00K,₱84.60K,2.75,2.84,2.76,82
176,2024-03-12,2.75,-0.08,-2.83%,₱7.37M,2.65M,₱132.07K,2.75,2.83,2.83,168
177,2024-03-11,2.83,-0.08,-2.75%,₱4.95M,1.74M,₱150.45K,2.82,2.91,2.91,113
178,2024-03-08,2.91,0.03,+1.04%,₱596.93K,205.00K,₱81.58K,2.9,2.93,2.9,34
179,2024-03-07,2.88,-0.02,-0.69%,₱5.57M,1.93M,₱137.00K,2.86,2.96,2.91,141
180,2024-03-06,2.9,-0.05,-1.69%,₱8.25M,2.81M,₱88.25K,2.9,2.98,2.97,168
181,2024-03-05,2.95,0.05,+1.72%,₱7.37M,2.48M,₱819.24K,2.94,3.0,2.95,162
182,2024-03-04,2.9,0.00,0.00%,₱7.25M,2.49M,₱-4.96M,2.9,2.96,2.93,133
183,2024-03-01,2.9,-0.03,-1.02%,₱7.83M,2.70M,₱-4.75M,2.89,2.93,2.93,126
184,2024-02-29,2.93,-0.03,-1.01%,₱5.98M,2.03M,₱-3.61M,2.93,2.99,2.99,84
185,2024-02-28,2.96,-0.01,-0.34%,₱1.64M,552.00K,₱2.96K,2.96,2.99,2.97,28
186,2024-02-27,2.97,-0.03,-1.00%,₱1.36M,456.00K,₱377.19K,2.97,3.0,3.0,31
187,2024-02-26,3.0,0.01,+0.33%,₱1.44M,479.00K,₱0,2.98,3.02,2.99,38
188,2024-02-23,2.99,-0.05,-1.64%,₱1.94M,649.00K,₱-50.52K,2.97,3.02,3.02,50
189,2024-02-22,3.04,0.00,0.00%,₱3.50M,1.16M,₱-1.47M,2.98,3.05,3.05,55
190,2024-02-21,3.04,0.02,+0.66%,₱663.94K,218.00K,₱-9.10K,3.01,3.07,3.03,32
191,2024-02-20,3.02,0.02,+0.67%,₱1.92M,640.00K,₱136.19K,2.99,3.03,3.0,78
192,2024-02-19,3.0,-0.06,-1.96%,₱2.80M,931.00K,₱-459.37K,2.99,3.07,3.06,91
193,2024-02-16,3.06,0.02,+0.66%,₱4.66M,1.55M,₱-1.03M,3.0,3.07,3.0,55
