,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
159,2024-04-08,10.06,0.07,+0.70%,₱10.09M,1.01M,₱5.13M,9.92,10.06,10.0,294
160,2024-04-05,9.99,-0.01,-0.10%,₱29.96M,3.00M,₱6.39M,9.81,10.1,10.1,797
161,2024-04-04,10.0,-0.02,-0.20%,₱10.90M,1.09M,₱7.20M,9.95,10.16,10.02,471
162,2024-04-03,10.02,-0.22,-2.15%,₱25.17M,2.51M,₱4.68M,9.96,10.28,10.28,871
163,2024-04-02,10.24,-0.12,-1.16%,₱11.01M,1.07M,₱2.02M,10.2,10.4,10.2,512
164,2024-04-01,10.36,0.20,+1.97%,₱17.10M,1.67M,₱5.83M,10.0,10.38,10.14,511
165,2024-03-27,10.16,-0.06,-0.59%,₱19.17M,1.90M,₱2.20M,9.91,10.16,9.91,792
166,2024-03-26,10.22,0.22,+2.20%,₱13.16M,1.30M,₱4.39M,9.91,10.22,10.0,552
167,2024-03-25,10.0,0.01,+0.10%,₱21.49M,2.15M,₱2.15M,9.95,10.1,9.99,389
168,2024-03-22,9.99,0.19,+1.94%,₱17.17M,1.73M,₱-747.62K,9.75,9.99,9.8,741
169,2024-03-21,9.8,0.02,+0.20%,₱19.12M,1.96M,₱1.91M,9.6,9.96,9.96,678
170,2024-03-20,9.78,0.18,+1.87%,₱15.72M,1.61M,₱-429.36K,9.62,9.88,9.62,780
171,2024-03-19,9.6,-0.30,-3.03%,₱59.56M,6.17M,₱15.33M,9.46,10.06,10.06,1.28K
172,2024-03-18,9.9,-0.12,-1.20%,₱40.93M,4.11M,₱-4.91M,9.88,10.1,10.08,874
173,2024-03-15,10.02,-0.58,-5.47%,₱785.25M,78.30M,₱-241.12M,10.0,10.62,10.62,1.48K
174,2024-03-14,10.6,0.20,+1.92%,₱27.71M,2.64M,₱-2.18M,10.36,10.6,10.4,809
175,2024-03-13,10.4,0.18,+1.76%,₱60.22M,5.79M,₱-48.22M,10.22,10.48,10.22,1.56K
176,2024-03-12,10.22,-0.08,-0.78%,₱66.79M,6.54M,₱-28.72M,10.06,10.3,10.26,1.06K
177,2024-03-11,10.3,0.50,+5.10%,₱15.78M,1.56M,₱2.18M,9.8,10.3,9.8,691
178,2024-03-08,9.8,0.02,+0.20%,₱19.93M,2.02M,₱-9.37M,9.77,10.1,9.77,731
179,2024-03-07,9.78,-0.12,-1.21%,₱13.08M,1.33M,₱-10.13M,9.78,9.9,9.9,369
180,2024-03-06,9.9,-0.10,-1.00%,₱14.30M,1.44M,₱-9.07M,9.83,10.26,10.26,764
181,2024-03-05,10.0,-0.14,-1.38%,₱33.51M,3.34M,₱-24.84M,10.0,10.48,10.18,539
182,2024-03-04,10.14,-0.02,-0.20%,₱21.92M,2.16M,₱-4.05M,10.14,10.28,10.16,584
183,2024-03-01,10.16,-0.16,-1.55%,₱19.11M,1.88M,₱-4.22M,10.16,10.32,10.32,537
