,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
169,2024-03-21,102.4,0.90,+0.89%,₱208.41M,2.04M,₱-78.27M,101.5,103.7,102.9,2.92K
170,2024-03-20,101.5,1.80,+1.81%,₱163.98M,1.62M,₱-71.53M,100.3,102.0,100.5,2.79K
171,2024-03-19,99.7,-5.00,-4.78%,₱465.34M,4.60M,₱-177.50M,99.4,105.0,104.9,8.70K
172,2024-03-18,104.7,-2.10,-1.97%,₱152.51M,1.45M,₱-60.10M,104.5,109.0,107.0,2.17K
173,2024-03-15,106.8,-3.50,-3.17%,₱858.54M,8.02M,₱-506.76M,105.2,110.3,110.3,6.69K
174,2024-03-14,110.3,-1.30,-1.16%,₱312.26M,2.83M,₱-199.12M,109.8,111.8,111.7,2.45K
175,2024-03-13,111.6,0.70,+0.63%,₱55.41M,495.78K,₱-28.78M,111.0,112.8,111.0,1.43K
176,2024-03-12,110.9,0.00,0.00%,₱133.98M,1.21M,₱-16.67M,110.5,111.7,110.9,2.04K
177,2024-03-11,110.9,-0.70,-0.63%,₱213.38M,1.92M,₱-95.94M,110.3,111.6,111.6,2.31K
178,2024-03-08,111.6,-0.80,-0.71%,₱185.88M,1.66M,₱-99.37M,111.3,112.2,112.0,2.83K
