,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
93,2024-07-17,139.4,-0.40,-0.29%,₱236.31M,1.69M,₱9.80M,139.1,141.2,139.1,2.24K
94,2024-07-16,139.8,-3.90,-2.71%,₱521.56M,3.68M,₱-81.77M,139.8,143.5,143.4,2.56K
95,2024-07-15,143.7,0.00,0.00%,₱329.44M,2.30M,₱-32.30M,141.8,144.5,143.0,2.58K
96,2024-07-12,143.7,-0.10,-0.07%,₱399.91M,2.81M,₱30.22M,141.1,143.8,143.0,5.67K
97,2024-07-11,143.8,2.80,+1.99%,₱498.43M,3.50M,₱-18.79M,138.4,143.8,139.0,4.87K
98,2024-07-10,141.0,0.10,+0.07%,₱226.60M,1.60M,₱35.73M,139.0,142.7,140.7,4.39K
99,2024-07-09,140.9,-4.10,-2.83%,₱701.16M,4.96M,₱83.58M,139.7,145.0,145.0,7.13K
100,2024-07-08,145.0,6.20,+4.47%,₱930.76M,6.50M,₱447.69M,139.0,145.2,139.3,7.39K
101,2024-07-05,138.8,0.60,+0.43%,₱346.07M,2.49M,₱154.48M,137.5,139.6,138.2,3.44K
102,2024-07-04,138.2,4.30,+3.21%,₱521.29M,3.79M,₱295.72M,133.9,138.8,134.1,5.45K
103,2024-07-03,133.9,5.40,+4.20%,₱258.95M,1.96M,₱71.30M,128.2,133.9,129.0,2.69K
104,2024-07-02,128.5,-1.50,-1.15%,₱231.33M,1.79M,₱-76.68M,128.0,130.2,129.4,3.80K
105,2024-07-01,130.0,1.80,+1.40%,₱172.50M,1.34M,₱-18.20M,127.1,130.0,128.0,2.52K
106,2024-06-28,128.2,-1.80,-1.38%,₱720.84M,5.54M,₱-149.16M,128.2,134.9,131.0,6.10K
107,2024-06-27,130.0,3.00,+2.36%,₱289.57M,2.23M,₱-4.53M,127.2,130.6,127.5,3.81K
108,2024-06-26,127.0,-2.00,-1.55%,₱357.08M,2.80M,₱-116.91M,127.0,129.8,129.1,5.18K
109,2024-06-25,129.0,1.00,+0.78%,₱414.31M,3.20M,₱-108.20M,128.0,130.5,128.4,5.41K
110,2024-06-24,128.0,0.70,+0.55%,₱317.87M,2.48M,₱-6.37M,127.3,128.7,128.2,3.18K
111,2024-06-21,127.3,-3.20,-2.45%,₱660.26M,5.13M,₱-158.42M,127.3,131.2,130.6,4.62K
112,2024-06-20,130.5,-3.50,-2.61%,₱310.31M,2.36M,₱-142.79M,130.5,134.5,134.5,2.62K
113,2024-06-19,134.0,1.10,+0.83%,₱474.74M,3.55M,₱-16.36M,132.1,135.5,132.5,3.30K
114,2024-06-18,132.9,-5.00,-3.63%,₱472.54M,3.55M,₱-116.67M,132.0,137.5,137.5,4.68K
115,2024-06-14,137.9,1.90,+1.40%,₱115.76M,845.08K,₱36.80M,134.4,137.9,135.0,1.69K
116,2024-06-13,136.0,0.00,0.00%,₱360.56M,2.61M,₱48.57M,136.0,139.8,137.0,4.66K
117,2024-06-11,136.0,0.00,0.00%,₱168.83M,1.24M,₱-22.29M,135.4,138.8,136.0,2.34K
118,2024-06-10,136.0,-3.90,-2.79%,₱239.38M,1.75M,₱-27.13M,135.7,141.0,141.0,3.12K
119,2024-06-07,139.9,1.90,+1.38%,₱477.14M,3.40M,₱98.50M,139.2,141.4,140.9,4.80K
120,2024-06-06,138.0,0.00,0.00%,₱168.95M,1.21M,₱13.15M,137.1,140.7,137.9,3.09K
121,2024-06-05,138.0,1.10,+0.80%,₱291.29M,2.13M,₱33.09M,135.0,138.4,136.4,4.01K
122,2024-06-04,136.9,-1.10,-0.80%,₱443.51M,3.26M,₱64.09M,132.4,138.6,137.8,4.65K
123,2024-06-03,138.0,8.00,+6.15%,₱303.54M,2.24M,₱23.49M,130.6,138.0,130.6,3.53K
124,2024-05-31,130.0,-0.50,-0.38%,₱1.83B,14.03M,₱-346.64M,130.0,133.3,132.0,8.16K
125,2024-05-30,130.5,0.30,+0.23%,₱783.95M,6.00M,₱-72.78M,130.0,132.9,130.4,7.16K
126,2024-05-29,130.2,-5.00,-3.70%,₱466.08M,3.53M,₱-214.87M,130.2,134.8,134.8,4.11K
127,2024-05-28,135.2,0.20,+0.15%,₱420.67M,3.11M,₱-7.72M,134.5,135.7,135.0,2.72K
128,2024-05-27,135.0,-0.70,-0.52%,₱412.94M,3.06M,₱-60.92M,134.2,135.9,135.3,2.49K
129,2024-05-24,135.7,-0.80,-0.59%,₱515.46M,3.80M,₱-20.74M,134.4,136.5,135.9,4.38K
130,2024-05-23,136.5,0.50,+0.37%,₱1.37B,9.97M,₱-28.81M,136.1,137.9,136.5,2.56K
131,2024-05-22,136.0,-2.00,-1.45%,₱491.59M,3.62M,₱-103.92M,133.5,136.6,136.0,4.07K
132,2024-05-21,138.0,-2.00,-1.43%,₱288.33M,2.08M,₱-91.12M,137.2,142.0,142.0,2.38K
133,2024-05-20,140.0,1.30,+0.94%,₱540.77M,3.85M,₱-27.65M,138.6,144.0,141.9,3.80K
134,2024-05-17,138.7,2.70,+1.99%,₱719.55M,5.26M,₱-40.39M,132.7,139.3,136.0,4.92K
135,2024-05-16,136.0,-2.00,-1.45%,₱654.64M,4.79M,₱-194.06M,135.5,139.1,138.1,5.12K
136,2024-05-15,138.0,-2.10,-1.50%,₱236.65M,1.71M,₱-21.66M,138.0,140.0,140.0,2.82K
137,2024-05-14,140.1,-1.70,-1.20%,₱313.87M,2.25M,₱-113.38M,138.7,141.8,141.8,3.93K
138,2024-05-13,141.8,3.00,+2.16%,₱273.80M,1.94M,₱-52.23M,138.1,142.5,138.4,4.35K
139,2024-05-10,138.8,-3.00,-2.12%,₱510.98M,3.67M,₱-192.89M,138.4,142.9,142.1,4.78K
140,2024-05-09,141.8,-4.40,-3.01%,₱480.27M,3.36M,₱-152.45M,141.0,146.8,145.8,5.12K
141,2024-05-08,146.2,-2.10,-1.42%,₱300.12M,2.05M,₱-33.82M,145.7,148.7,148.3,2.01K
142,2024-05-07,148.3,0.00,0.00%,₱443.85M,2.99M,₱-49.06M,146.3,149.3,148.3,2.20K
143,2024-05-06,148.3,0.00,0.00%,₱332.13M,2.23M,₱11.27M,147.9,149.6,148.5,1.87K
144,2024-05-03,148.3,2.20,+1.51%,₱329.34M,2.22M,₱-18.73M,147.5,148.7,147.8,1.64K
145,2024-05-02,146.1,-2.10,-1.42%,₱243.39M,1.67M,₱-86.12M,144.6,146.9,146.0,3.75K
146,2024-04-30,148.2,-1.60,-1.07%,₱392.94M,2.63M,₱-19.58M,148.0,151.5,148.0,2.67K
147,2024-04-29,149.8,5.80,+4.03%,₱438.25M,2.92M,₱67.57M,144.1,151.2,144.1,2.62K
148,2024-04-26,144.0,-1.60,-1.10%,₱176.14M,1.22M,₱-26.60M,143.8,145.4,144.5,2.43K
149,2024-04-25,145.6,1.50,+1.04%,₱202.06M,1.39M,₱-36.92M,143.8,145.6,144.3,1.55K
150,2024-04-24,144.1,0.50,+0.35%,₱242.05M,1.67M,₱-65.67M,144.1,145.9,144.9,2.61K
151,2024-04-23,143.6,-3.20,-2.18%,₱435.99M,2.99M,₱-230.56M,143.6,149.0,147.0,4.27K
152,2024-04-22,146.8,1.30,+0.89%,₱124.36M,845.06K,₱-23.50M,146.0,148.5,146.2,2.34K
153,2024-04-19,145.5,-2.60,-1.76%,₱336.17M,2.30M,₱-62.36M,145.0,149.8,148.0,3.43K
154,2024-04-18,148.1,-1.90,-1.27%,₱658.97M,4.34M,₱-114.53M,148.1,155.0,152.8,4.77K
155,2024-04-17,150.0,3.60,+2.46%,₱331.37M,2.22M,₱16.74M,146.9,150.0,146.9,3.54K
156,2024-04-16,146.4,-0.90,-0.61%,₱340.58M,2.33M,₱-23.70M,145.0,147.1,147.1,3.75K
157,2024-04-15,147.3,-2.80,-1.87%,₱549.11M,3.72M,₱-91.25M,146.5,149.5,148.9,4.78K
158,2024-04-12,150.1,-1.20,-0.79%,₱279.48M,1.85M,₱-62.56M,150.1,153.0,151.3,2.57K
159,2024-04-11,151.3,-0.50,-0.33%,₱384.22M,2.55M,₱-66.14M,149.2,151.4,150.0,5.26K
160,2024-04-08,151.8,-2.20,-1.43%,₱101.88M,672.14K,₱-64.24M,150.6,152.9,152.7,2.19K
161,2024-04-05,154.0,1.30,+0.85%,₱271.53M,1.79M,₱26.46M,149.4,154.0,150.0,3.99K
162,2024-04-04,152.7,-0.20,-0.13%,₱133.92M,877.30K,₱9.72M,151.8,154.0,153.2,2.71K
163,2024-04-03,152.9,-1.10,-0.71%,₱316.77M,2.07M,₱-53.06M,152.9,154.9,153.9,3.67K
