,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
167,2024-03-26,118.0,-1.20,-1.01%,₱492.48M,4.17M,₱-137.71M,117.1,122.0,119.2,3.14K
168,2024-03-25,119.2,-2.30,-1.89%,₱236.01M,1.97M,₱-73.59M,119.1,122.0,122.0,3.12K
169,2024-03-22,121.5,-1.00,-0.82%,₱280.34M,2.29M,₱44.66M,121.4,124.4,123.4,3.11K
170,2024-03-21,122.5,0.70,+0.57%,₱251.16M,2.05M,₱35.37M,121.1,123.5,121.9,2.27K
171,2024-03-20,121.8,-0.90,-0.73%,₱427.79M,3.47M,₱219.66M,120.4,124.7,122.5,2.17K
172,2024-03-19,122.7,2.20,+1.83%,₱259.30M,2.12M,₱121.50M,120.6,123.2,120.6,3.30K
173,2024-03-18,120.5,2.10,+1.77%,₱373.13M,3.08M,₱167.88M,117.6,124.0,118.0,4.09K
174,2024-03-15,118.4,-1.70,-1.42%,₱1.23B,10.41M,₱7.12M,117.2,120.2,120.1,4.33K
175,2024-03-14,120.1,0.10,+0.08%,₱358.07M,2.98M,₱166.42M,119.0,120.2,119.8,2.18K
176,2024-03-13,120.0,1.90,+1.61%,₱330.07M,2.76M,₱80.34M,118.2,120.1,119.5,4.83K
177,2024-03-12,118.1,0.10,+0.08%,₱197.77M,1.67M,₱22.53M,117.5,119.5,117.8,3.41K
178,2024-03-11,118.0,-0.10,-0.08%,₱188.04M,1.60M,₱10.19M,116.5,118.3,118.0,3.15K
179,2024-03-08,118.1,1.10,+0.94%,₱364.07M,3.07M,₱-53.80M,117.0,119.7,117.1,4.39K
180,2024-03-07,117.0,-0.90,-0.76%,₱354.34M,3.03M,₱24.65M,116.5,117.9,117.0,4.81K
181,2024-03-06,117.9,1.60,+1.38%,₱544.81M,4.67M,₱192.04M,115.5,119.0,116.3,4.29K
182,2024-03-05,116.3,-3.70,-3.08%,₱571.94M,4.85M,₱30.96M,116.3,120.9,120.0,5.52K
183,2024-03-04,120.0,-2.00,-1.64%,₱676.88M,5.66M,₱90.50M,118.8,122.0,122.0,4.96K
184,2024-03-01,122.0,-3.10,-2.48%,₱350.77M,2.86M,₱131.66M,121.3,124.7,123.0,4.75K
185,2024-02-29,125.1,3.90,+3.22%,₱1.63B,13.08M,₱183.15M,120.2,125.1,121.3,5.55K
186,2024-02-28,121.2,-0.70,-0.57%,₱238.42M,1.97M,₱27.85M,119.4,121.7,120.9,3.98K
187,2024-02-27,121.9,0.80,+0.66%,₱292.98M,2.41M,₱127.59M,119.0,121.9,120.8,4.17K
188,2024-02-26,121.1,1.10,+0.92%,₱210.10M,1.74M,₱94.63M,118.1,121.1,120.0,4.09K
189,2024-02-23,120.0,1.00,+0.84%,₱187.88M,1.57M,₱77.12M,117.2,121.0,118.5,2.43K
190,2024-02-22,119.0,-1.00,-0.83%,₱174.87M,1.47M,₱25.63M,117.0,120.0,119.0,3.31K
191,2024-02-21,120.0,2.20,+1.87%,₱324.36M,2.73M,₱153.83M,116.0,120.0,117.5,4.13K
192,2024-02-20,117.8,1.10,+0.94%,₱386.45M,3.29M,₱94.06M,116.1,117.8,116.4,4.80K
193,2024-02-19,116.7,1.70,+1.48%,₱398.88M,3.42M,₱165.53M,115.1,117.2,115.1,5.33K
194,2024-02-16,115.0,0.50,+0.44%,₱362.58M,3.15M,₱196.08M,114.2,115.9,115.0,4.60K
195,2024-02-15,114.5,0.00,0.00%,₱328.99M,2.88M,₱1.73M,113.5,114.7,114.0,2.47K
196,2024-02-14,114.5,1.00,+0.88%,₱191.08M,1.68M,₱41.62M,113.0,114.8,113.5,3.12K
197,2024-02-13,113.5,-1.10,-0.96%,₱330.27M,2.91M,₱86.54M,113.3,114.6,114.4,3.98K
198,2024-02-12,114.6,1.20,+1.06%,₱753.98M,6.56M,₱447.54M,114.0,116.4,114.3,5.14K
199,2024-02-08,113.4,0.80,+0.71%,₱571.27M,5.02M,₱37.69M,113.1,114.5,113.1,6.69K
200,2024-02-07,112.6,-1.60,-1.40%,₱501.02M,4.41M,₱-102.66M,112.6,115.3,114.1,5.65K
201,2024-02-06,114.2,-0.80,-0.70%,₱116.95M,1.02M,₱24.21M,113.1,116.9,116.0,1.81K
202,2024-02-05,115.0,-1.10,-0.95%,₱392.44M,3.38M,₱100.68M,114.3,117.8,115.0,5.28K
203,2024-02-02,116.1,3.60,+3.20%,₱397.86M,3.44M,₱151.57M,111.7,116.9,112.5,2.92K
204,2024-02-01,112.5,1.90,+1.72%,₱160.27M,1.44M,₱25.40M,110.5,113.0,111.1,2.85K
205,2024-01-31,110.6,0.20,+0.18%,₱236.90M,2.11M,₱19.84M,110.6,114.4,110.6,2.42K
206,2024-01-30,110.4,-1.60,-1.43%,₱140.88M,1.27M,₱-42.75M,110.4,112.7,112.0,1.64K
207,2024-01-29,112.0,-1.70,-1.50%,₱214.72M,1.90M,₱85.60M,110.6,114.2,113.0,1.63K
208,2024-01-26,113.7,2.50,+2.25%,₱280.89M,2.48M,₱186.80M,108.0,113.7,111.3,2.33K
209,2024-01-25,111.2,1.60,+1.46%,₱185.52M,1.68M,₱83.71M,109.0,111.2,109.0,2.23K
210,2024-01-24,109.6,2.00,+1.86%,₱195.55M,1.79M,₱90.56M,106.5,109.6,107.0,2.63K
211,2024-01-23,107.6,1.10,+1.03%,₱120.30M,1.12M,₱27.98M,106.4,107.6,106.5,1.64K
212,2024-01-22,106.5,0.30,+0.28%,₱177.83M,1.67M,₱-27.33M,105.8,107.5,106.6,2.20K
213,2024-01-19,106.2,-3.60,-3.28%,₱220.33M,2.06M,₱-53.35M,106.2,109.5,109.0,4.87K
214,2024-01-18,109.8,0.80,+0.73%,₱356.94M,3.29M,₱66.00M,105.9,109.8,108.9,2.74K
215,2024-01-17,109.0,0.00,0.00%,₱269.74M,2.46M,₱24.41M,108.6,111.9,111.0,3.78K
216,2024-01-16,109.0,0.00,0.00%,₱216.13M,1.97M,₱72.75M,108.7,110.5,109.0,2.63K
217,2024-01-15,109.0,2.00,+1.87%,₱189.59M,1.74M,₱98.74M,107.0,110.0,107.0,2.00K
218,2024-01-12,107.0,-1.80,-1.65%,₱198.32M,1.85M,₱-62.17M,106.2,108.2,107.0,2.03K
219,2024-01-11,108.8,4.00,+3.82%,₱173.36M,1.62M,₱40.35M,103.5,108.8,105.0,2.67K
220,2024-01-10,104.8,-0.20,-0.19%,₱318.20M,3.05M,₱102.06M,101.9,105.3,104.7,3.22K
221,2024-01-09,105.0,1.00,+0.96%,₱394.14M,3.75M,₱83.64M,104.0,105.8,104.0,2.33K
222,2024-01-08,104.0,-0.50,-0.48%,₱157.78M,1.51M,₱-71.76M,103.0,105.4,104.3,1.31K
223,2024-01-05,104.5,0.50,+0.48%,₱160.26M,1.53M,₱-32.68M,104.0,105.5,104.3,1.59K
224,2024-01-04,104.0,0.50,+0.48%,₱445.61M,4.30M,₱65.67M,103.0,104.0,103.5,1.44K
225,2024-01-03,103.5,-2.30,-2.17%,₱97.25M,940.06K,₱-40.88M,103.0,104.9,104.9,1.08K
226,2024-01-02,105.8,2.00,+1.93%,₱120.93M,1.15M,₱-6.39M,104.0,105.8,104.0,1.05K
227,2023-12-29,103.8,-0.70,-0.67%,₱127.80M,1.23M,₱-9.63M,103.8,105.0,104.0,701
228,2023-12-28,104.5,1.00,+0.97%,₱168.08M,1.61M,₱-4.11M,103.5,105.0,104.0,1.45K
