,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
67,2024-08-27,35.5,-1.15,-3.14%,₱37.70M,1.05M,₱-4.66M,35.5,36.75,36.7,646
68,2024-08-22,36.65,0.45,+1.24%,₱45.67M,1.24M,₱-2.96M,36.1,37.0,36.4,506
69,2024-08-21,36.2,0.70,+1.97%,₱171.25M,4.77M,₱-1.66M,35.5,36.45,35.5,355
70,2024-08-20,35.5,0.20,+0.57%,₱48.45M,1.35M,₱-1.15M,35.5,36.05,35.6,427
71,2024-08-19,35.3,-0.80,-2.22%,₱29.64M,833.00K,₱-915.87K,35.3,36.1,36.1,468
72,2024-08-16,36.1,0.90,+2.56%,₱78.28M,2.17M,₱-1.67M,35.25,36.8,35.25,548
73,2024-08-15,35.2,1.00,+2.92%,₱124.74M,3.54M,₱-36.52M,34.2,35.5,34.2,514
74,2024-08-14,34.2,0.05,+0.15%,₱29.64M,859.00K,₱-1.40M,34.2,34.8,34.4,392
75,2024-08-13,34.15,0.15,+0.44%,₱19.23M,559.00K,₱-11.34M,34.05,34.5,34.4,232
76,2024-08-12,34.0,0.10,+0.29%,₱8.52M,249.20K,₱1.04M,33.9,34.5,33.9,206
77,2024-08-09,33.9,-0.10,-0.29%,₱14.75M,434.50K,₱768.01K,33.8,34.4,34.4,190
78,2024-08-08,34.0,0.15,+0.44%,₱86.65M,2.55M,₱-938.13K,33.85,34.45,33.95,481
79,2024-08-07,33.85,0.45,+1.35%,₱45.92M,1.36M,₱176.34K,33.45,33.95,33.5,337
80,2024-08-06,33.4,0.10,+0.30%,₱15.27M,457.00K,₱-280.41K,33.05,33.55,33.3,222
81,2024-08-05,33.3,-0.40,-1.19%,₱19.41M,584.50K,₱-9.08M,33.0,33.65,33.55,512
82,2024-08-02,33.7,0.45,+1.35%,₱34.09M,1.01M,₱-5.67M,33.25,33.85,33.3,434
83,2024-08-01,33.25,0.20,+0.61%,₱32.86M,986.90K,₱-1.28M,33.2,33.5,33.25,254
84,2024-07-31,33.05,0.05,+0.15%,₱5.30M,159.80K,₱-444.32K,33.0,33.4,33.0,279
85,2024-07-30,33.0,-0.40,-1.20%,₱75.78M,2.29M,₱-24.45M,32.9,33.55,33.5,971
86,2024-07-29,33.4,-0.55,-1.62%,₱32.50M,967.90K,₱-10.59M,33.4,34.4,34.4,934
87,2024-07-26,33.95,0.25,+0.74%,₱6.07M,178.70K,₱251.34K,33.7,34.0,33.9,180
88,2024-07-25,33.7,-0.30,-0.88%,₱23.23M,687.30K,₱7.40M,33.7,34.0,34.0,577
89,2024-07-23,34.0,0.00,0.00%,₱20.96M,615.90K,₱-5.92M,33.95,34.25,34.05,351
90,2024-07-22,34.0,-0.40,-1.16%,₱26.08M,762.50K,₱-508.99K,33.95,34.6,34.4,540
91,2024-07-19,34.4,-0.10,-0.29%,₱20.71M,601.40K,₱-3.30M,34.35,34.55,34.5,424
92,2024-07-18,34.5,0.00,0.00%,₱8.36M,241.60K,₱402.60K,34.4,34.75,34.75,287
93,2024-07-17,34.5,0.25,+0.73%,₱39.68M,1.15M,₱-10.71M,34.05,34.65,34.3,694
94,2024-07-16,34.25,-0.10,-0.29%,₱15.20M,443.50K,₱4.81M,33.9,34.5,34.35,470
95,2024-07-15,34.35,0.45,+1.33%,₱18.32M,534.20K,₱-2.73M,33.7,34.5,33.9,260
96,2024-07-12,33.9,0.25,+0.74%,₱19.29M,569.90K,₱-781.74K,33.65,34.0,33.7,327
