,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
83,2024-07-31,908.0,1.00,+0.11%,₱466.72M,513.15K,₱-9.10M,907.0,919.0,908.0,722
84,2024-07-30,907.0,-10.00,-1.09%,₱415.38M,454.92K,₱-17.92M,906.5,919.5,915.5,1.29K
85,2024-07-29,917.0,-2.50,-0.27%,₱993.68M,1.08M,₱38.89M,914.5,925.0,920.0,917
86,2024-07-26,919.5,9.50,+1.04%,₱337.56M,366.11K,₱135.19M,911.5,928.0,916.0,2.92K
87,2024-07-25,910.0,-13.00,-1.41%,₱262.80M,288.64K,₱92.91M,905.0,923.0,905.0,2.27K
88,2024-07-23,923.0,19.00,+2.10%,₱363.82M,398.18K,₱142.08M,902.5,927.0,905.5,2.14K
89,2024-07-22,904.0,-7.00,-0.77%,₱415.70M,454.78K,₱207.40M,904.0,928.0,909.0,2.21K
90,2024-07-19,911.0,9.00,+1.00%,₱401.01M,439.60K,₱94.40M,897.0,923.0,902.0,2.00K
91,2024-07-18,902.0,-21.00,-2.28%,₱182.82M,202.32K,₱-7.49M,900.5,914.0,900.5,1.18K
92,2024-07-17,923.0,23.00,+2.56%,₱566.79M,621.49K,₱309.86M,897.0,923.0,900.5,1.89K
93,2024-07-16,900.0,0.00,0.00%,₱393.97M,437.36K,₱157.03M,900.0,908.0,900.0,2.09K
94,2024-07-15,900.0,20.00,+2.27%,₱436.13M,485.66K,₱70.91M,878.0,908.0,880.0,3.09K
95,2024-07-12,880.0,10.00,+1.15%,₱208.89M,238.06K,₱99.25M,857.5,880.0,872.0,1.66K
96,2024-07-11,870.0,23.50,+2.78%,₱311.27M,359.98K,₱51.35M,847.0,875.0,847.0,2.37K
97,2024-07-10,846.5,-10.50,-1.23%,₱178.82M,211.06K,₱21.20M,846.5,858.0,858.0,786
98,2024-07-09,857.0,12.00,+1.42%,₱312.00M,364.08K,₱2.37M,841.0,863.5,841.0,2.01K
99,2024-07-08,845.0,-5.00,-0.59%,₱242.59M,286.99K,₱-30.78M,841.0,851.0,851.0,1.21K
100,2024-07-05,850.0,9.50,+1.13%,₱122.11M,143.67K,₱57.23M,844.0,853.0,844.0,940
